Date of Occurrence,Time of Occurrence,latitude,longitude,Distance from Police Station,Station,Crime Type,DateTime,hour,day_of_week,is_night,month,year,TimeOfDay,Crime_Mischief,Crime_Wrongful Restraint and Confinement,Crime_Robbery and Dacoity,Crime_Gambling-related offenses,Crime_Offences Relating to Documents,Crime_Weights & Measures,Crime_Coin & Govt Stamps,Crime_Intimidation & Annoyance,Crime_Cheating,Crime_Theft,Crime_Marriage-related Offences,Crime_Criminal Trespass,Crime_Safety,Crime_Public Servants,Crime_Offences against the State,Crime_Public Tranquillity,Crime_Traffic violations and motor vehicle offenses,Crime_Offences Affecting Life,Crime_Kidnapping,Crime_Damage to public property,Crime_Slavery and Forced Labour,Crime_Alcohol prohibition violations,Crime_Attempts to Commit Offences,Crime_Criminal Force and Assault,Crime_Cybercrimes and digital fraud,Crime_General Exceptions,Crime_Elections & Authority,Crime_Public Health,Crime_Unknown,Crime_Police-related offenses and misconduct,Crime_General criminal offenses,Crime_False Evidence & Justice,Crime_Abduction,Crime_Drug trafficking and substance abuse,Crime_Criminal Breach of Trust,Crime_Copyright infringement and intellectual property violations,Crime_Extortion,Crime_State-specific motor vehicle violations,Crime_Public safety violations,Crime_Hurt,Crime_Of Abetment,Crime_Criminal Conspiracy,CrimeSeverity,hour_normalized,day_of_week_normalized,Distance from Police Station_normalized
09-04-2024,00:14:00,18.4850025,73.86471254,1.0,4,Unknown,2024-04-09 00:14:00,0,1,1,4,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.7180640130306657,-0.9809879581558746,-0.6260155203432219
15-02-2024,23:39:00,18.48704314,73.86459337,1.0,4,"Hurt, Intimidation & Annoyance",2024-02-15 23:39:00,23,3,1,2,2024,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Moderate,1.157056642625477,0.05442180706696883,-0.6260155203432219
30-06-2024,00:19:00,18.48341569,73.86339205,1.0,4,Theft,2024-06-30 00:19:00,0,6,1,6,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.7180640130306657,1.607536454901234,-0.6260155203432219
26-06-2024,18:52:00,18.48359428,73.86008122,1.5,4,Cheating,2024-06-26 18:52:00,18,2,1,6,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,-0.4632830755444529,-0.34163040586610627
07-09-2024,17:35:00,18.48373174,73.86751619,1.0,4,Public Tranquillity,2024-09-07 17:35:00,17,5,0,9,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.407025167236918,1.0898315722898122,-0.6260155203432219
01-05-2024,23:12:00,18.48136645,73.87208204,2.0,4,"Hurt, Intimidation & Annoyance",2024-05-01 23:12:00,23,2,1,5,2024,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,1.157056642625477,-0.4632830755444529,-0.05724529138899054
15-03-2024,20:33:00,18.48907292,73.86628574,1.0,4,Theft,2024-03-15 20:33:00,20,4,1,3,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.7820409049311975,0.5721266896783905,-0.6260155203432219
06-07-2024,21:16:00,18.4893952,73.86521671,1.0,4,Unknown,2024-07-06 21:16:00,21,5,1,7,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.9070461508292906,1.0898315722898122,-0.6260155203432219
24-12-2024,18:19:00,18.48330549,73.87203273,1.0,4,False Evidence & Justice,2024-12-24 18:19:00,18,1,1,12,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,-0.9809879581558746,-0.6260155203432219
15-08-2024,05:20:00,18.48401056,73.85939332,1.0,4,Unknown,2024-08-15 05:20:00,5,3,1,8,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.0930377835401999,0.05442180706696883,-0.6260155203432219
24-01-2024,15:49:00,18.48182287,73.86481818,2.0,4,Theft,2024-01-24 15:49:00,15,2,0,1,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.15701467544073167,-0.4632830755444529,-0.05724529138899054
17-03-2024,23:57:00,18.47776672,73.87569835,1.0,4,Hurt,2024-03-17 23:57:00,23,6,1,3,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Moderate,1.157056642625477,1.607536454901234,-0.6260155203432219
28-06-2024,05:41:00,18.47895576,73.87406473,1.0,4,"Wrongful Restraint and Confinement, Kidnapping, Abduction, Slavery and Forced Labour, Hurt, Intimidation & Annoyance",2024-06-28 05:41:00,5,4,1,6,2024,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,High,-1.0930377835401999,0.5721266896783905,-0.6260155203432219
17-11-2024,14:27:00,18.48433224,73.86662722,1.0,4,Unknown,2024-11-17 14:27:00,14,6,0,11,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.03200942954263851,1.607536454901234,-0.6260155203432219
02-06-2024,18:40:00,18.48056261,73.86987711,1.5,4,Cheating,2024-06-02 18:40:00,18,6,1,6,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,1.607536454901234,-0.34163040586610627
18-06-2024,16:06:00,18.48931861,73.86477716,0.5,4,"Theft, Attempts to Commit Offences",2024-06-18 16:06:00,16,1,0,6,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.2820199213388248,-0.9809879581558746,-0.9104006348203376
25-07-2024,01:19:00,18.48970297,73.87157644,1.0,4,Unknown,2024-07-25 01:19:00,1,3,1,7,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.5930587671325727,0.05442180706696883,-0.6260155203432219
09-05-2024,16:37:00,18.48998448,73.86638785,0.1,4,Theft,2024-05-09 16:37:00,16,3,0,5,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.2820199213388248,0.05442180706696883,-1.1379087264020302
03-01-2023,02:19:00,18.52513789,73.85345,2.0,6,Unknown,2023-01-03 02:19:00,2,1,1,1,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,-1.4680535212344794,-0.9809879581558746,-0.05724529138899054
10-01-2023,15:09:00,18.52742228,73.85561358,2.0,6,Theft,2023-01-10 15:09:00,15,1,0,1,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.15701467544073167,-0.9809879581558746,-0.05724529138899054
10-01-2023,16:01:00,18.53461472,73.8388281,3.0,6,"Theft, Attempts to Commit Offences, Criminal Trespass",2023-01-10 16:01:00,16,1,0,1,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.2820199213388248,-0.9809879581558746,0.5115249375652409
12-01-2023,17:16:00,18.52514778,73.85394112,1.0,6,Theft,2023-01-12 17:16:00,17,3,0,1,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.407025167236918,0.05442180706696883,-0.6260155203432219
12-01-2023,01:52:00,18.53514319,73.84765034,0.5,6,Public Tranquillity,2023-01-12 01:52:00,1,3,1,1,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,-1.5930587671325727,0.05442180706696883,-0.9104006348203376
16-01-2023,09:35:00,18.53514319,73.84765034,2.0,6,"Offences Affecting Life, Intimidation & Annoyance",2023-01-16 09:35:00,9,0,0,1,2023,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very High,-0.5930167999478273,-1.4986928407672964,-0.05724529138899054
17-01-2023,23:20:00,18.53530626,73.84695356,1.0,6,"Offences against the State, Public Health, Safety, Elections & Authority, Of Abetment",2023-01-17 23:20:00,23,1,1,1,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High,1.157056642625477,-0.9809879581558746,-0.6260155203432219
20-01-2023,18:13:00,18.53530626,73.84695356,2.5,6,Theft,2023-01-20 18:13:00,18,4,1,1,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,0.5721266896783905,0.22713982308812516
23-01-2023,23:02:00,18.53001419,73.84779243,1.0,6,"Mischief, Offences against the State, Public Tranquillity",2023-01-23 23:02:00,23,0,1,1,2023,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,1.157056642625477,-1.4986928407672964,-0.6260155203432219
26-01-2023,19:12:00,18.52306995,73.85432384,1.0,6,"Public Health, Safety, Elections & Authority, Of Abetment",2023-01-26 19:12:00,19,3,1,1,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Low,0.6570356590331043,0.05442180706696883,-0.6260155203432219
31-01-2023,19:08:00,18.52500282,73.85362647,2.0,6,Unknown,2023-01-31 19:08:00,19,1,1,1,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6570356590331043,-0.9809879581558746,-0.05724529138899054
02-02-2023,20:56:00,18.53221497,73.84273663,0.5,6,"Public Health, Safety, Hurt, Elections & Authority",2023-02-02 20:56:00,20,3,1,2,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Moderate,0.7820409049311975,0.05442180706696883,-0.9104006348203376
03-02-2023,23:41:00,18.52044386,73.84382415,2.0,6,"Kidnapping, Abduction, Slavery and Forced Labour, False Evidence & Justice, Public Health, Safety, Hurt, Elections & Authority",2023-02-03 23:41:00,23,4,1,2,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Very High,1.157056642625477,0.5721266896783905,-0.05724529138899054
06-02-2023,17:55:00,18.52903535,73.8542682,2.0,6,Theft,2023-02-06 17:55:00,17,0,0,2,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.407025167236918,-1.4986928407672964,-0.05724529138899054
06-02-2023,18:35:00,18.52745284,73.8557209,2.0,6,Theft,2023-02-06 18:35:00,18,0,1,2,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,-1.4986928407672964,-0.05724529138899054
07-02-2023,22:43:00,18.52513789,73.85345,2.0,6,Unknown,2023-02-07 22:43:00,22,1,1,2,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0320513967273839,-0.9809879581558746,-0.05724529138899054
08-02-2023,16:27:00,18.52286765,73.8513735,1.5,6,Unknown,2023-02-08 16:27:00,16,2,0,2,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.2820199213388248,-0.4632830755444529,-0.34163040586610627
08-02-2023,22:36:00,18.52756724,73.85181332,1.0,6,Theft,2023-02-08 22:36:00,22,2,1,2,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,1.0320513967273839,-0.4632830755444529,-0.6260155203432219
17-02-2023,20:45:00,18.53173933,73.85112449,1.0,6,"Wrongful Restraint and Confinement, Public Tranquillity, Intimidation & Annoyance, Criminal Trespass",2023-02-17 20:45:00,20,4,1,2,2023,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7820409049311975,0.5721266896783905,-0.6260155203432219
17-02-2023,13:19:00,18.52411687,73.85535404,2.0,6,Theft,2023-02-17 13:19:00,13,4,0,2,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,-0.09299581635545465,0.5721266896783905,-0.05724529138899054
21-02-2023,04:47:00,18.52756724,73.85181332,1.0,6,Unknown,2023-02-21 04:47:00,4,1,1,2,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.2180430294382931,-0.9809879581558746,-0.6260155203432219
25-02-2023,20:24:00,18.53179906,73.84750761,1.0,6,Unknown,2023-02-25 20:24:00,20,5,1,2,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.7820409049311975,1.0898315722898122,-0.6260155203432219
25-02-2023,22:05:00,18.53179906,73.84750761,2.0,6,Theft,2023-02-25 22:05:00,22,5,1,2,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0320513967273839,1.0898315722898122,-0.05724529138899054
25-02-2023,03:54:00,18.53385352,73.84261794,1.0,6,Unknown,2023-02-25 03:54:00,3,5,1,2,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.3430482753363862,1.0898315722898122,-0.6260155203432219
10-03-2023,20:13:00,18.52936058,73.85295492,1.5,6,Robbery and Dacoity,2023-03-10 20:13:00,20,4,1,3,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,0.7820409049311975,0.5721266896783905,-0.34163040586610627
13-03-2023,15:06:00,18.52305994,73.85457338,2.0,6,Theft,2023-03-13 15:06:00,15,0,0,3,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.15701467544073167,-1.4986928407672964,-0.05724529138899054
13-03-2023,16:51:00,18.52395517,73.85533513,2.0,6,Theft,2023-03-13 16:51:00,16,0,0,3,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.2820199213388248,-1.4986928407672964,-0.05724529138899054
14-03-2023,11:19:00,18.52436069,73.8514102,1.5,6,"Hurt, Intimidation & Annoyance",2023-03-14 11:19:00,11,1,0,3,2023,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Moderate,-0.34300630815164096,-0.9809879581558746,-0.34163040586610627
17-03-2023,23:01:00,18.52892063,73.85412653,1.0,6,False Evidence & Justice,2023-03-17 23:01:00,23,4,1,3,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,1.157056642625477,0.5721266896783905,-0.6260155203432219
21-03-2023,18:40:00,18.52278271,73.85504264,1.5,6,"Mischief, Theft",2023-03-21 18:40:00,18,1,1,3,2023,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5320304131350112,-0.9809879581558746,-0.34163040586610627
03-04-2023,01:50:00,18.54184218,73.83357896,1.0,6,"Hurt, Intimidation & Annoyance",2023-04-03 01:50:00,1,0,1,4,2023,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Moderate,-1.5930587671325727,-1.4986928407672964,-0.6260155203432219
03-04-2023,20:13:00,18.53440967,73.83893072,2.0,6,Theft,2023-04-03 20:13:00,20,0,1,4,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7820409049311975,-1.4986928407672964,-0.05724529138899054
11-04-2023,23:37:00,18.52725517,73.85158564,1.0,6,Theft,2023-04-11 23:37:00,23,1,1,4,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,1.157056642625477,-0.9809879581558746,-0.6260155203432219
13-04-2023,20:23:00,18.52635406,73.84598425,1.0,6,Theft,2023-04-13 20:23:00,20,3,1,4,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.7820409049311975,0.05442180706696883,-0.6260155203432219
14-04-2023,02:11:00,18.5318813,73.85434488,2.5,6,"Offences against the State, Offences Affecting Life, Intimidation & Annoyance",2023-04-14 02:11:00,2,4,1,4,2023,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very High,-1.4680535212344794,0.5721266896783905,0.22713982308812516
14-04-2023,19:02:00,18.53159173,73.84198421,0.5,6,Theft,2023-04-14 19:02:00,19,4,1,4,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.6570356590331043,0.5721266896783905,-0.9104006348203376
20-04-2023,22:33:00,18.78617794,73.81748462,1.0,6,Robbery and Dacoity,2023-04-20 22:33:00,22,3,1,4,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,1.0320513967273839,0.05442180706696883,-0.6260155203432219
22-04-2023,12:01:00,18.52975727,73.85123829,1.0,6,Unknown,2023-04-22 12:01:00,12,5,0,4,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-0.21800106225354782,1.0898315722898122,-0.6260155203432219
30-04-2023,13:01:00,18.52977784,73.84030195,1.0,6,Theft,2023-04-30 13:01:00,13,6,0,4,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-0.09299581635545465,1.607536454901234,-0.6260155203432219
02-05-2023,01:56:00,18.52513789,73.85345,1.0,6,Unknown,2023-05-02 01:56:00,1,1,1,5,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,-1.5930587671325727,-0.9809879581558746,-0.6260155203432219
04-05-2023,16:52:00,18.52759102,73.85072432,2.0,6,Robbery and Dacoity,2023-05-04 16:52:00,16,3,0,5,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,0.2820199213388248,0.05442180706696883,-0.05724529138899054
05-05-2023,18:14:00,18.52409275,73.84694757,1.0,6,"Theft, Criminal Trespass",2023-05-05 18:14:00,18,4,1,5,2023,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.5320304131350112,0.5721266896783905,-0.6260155203432219
11-05-2023,23:09:00,18.52751716,73.85121614,1.0,6,Robbery and Dacoity,2023-05-11 23:09:00,23,3,1,5,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate,1.157056642625477,0.05442180706696883,-0.6260155203432219
16-05-2023,14:29:00,18.53013557,73.85209588,1.0,6,Theft,2023-05-16 14:29:00,14,1,0,5,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.03200942954263851,-0.9809879581558746,-0.6260155203432219
17-05-2023,14:36:00,18.52484416,73.84079595,5.0,6,"Criminal Breach of Trust, Cheating, Of Abetment",2023-05-17 14:36:00,14,2,0,5,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High,0.03200942954263851,-0.4632830755444529,1.6490653954737038
23-05-2023,22:22:00,18.52948265,73.85290128,0.8,6,Theft,2023-05-23 22:22:00,22,1,1,5,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,1.0320513967273839,-0.9809879581558746,-0.7397695661340682
28-05-2023,01:51:00,18.53019964,73.85297667,1.0,6,"Mischief, Public Health, Safety, Hurt, Offences against the State, Elections & Authority, Of Abetment",2023-05-28 01:51:00,1,6,1,5,2023,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High,-1.5930587671325727,1.607536454901234,-0.6260155203432219
08-06-2023,20:31:00,18.52460164,73.85428461,1.5,6,Theft,2023-06-08 20:31:00,20,3,1,6,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7820409049311975,0.05442180706696883,-0.34163040586610627
13-06-2023,15:05:00,18.53027326,73.84963409,1.0,6,Theft,2023-06-13 15:05:00,15,1,0,6,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.15701467544073167,-0.9809879581558746,-0.6260155203432219
23-06-2023,18:19:00,18.52352935,73.84993182,1.0,6,Theft,2023-06-23 18:19:00,18,4,1,6,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.5320304131350112,0.5721266896783905,-0.6260155203432219
25-06-2023,19:42:00,18.53255275,73.83754891,0.5,6,"Criminal Breach of Trust, Cheating",2023-06-25 19:42:00,19,6,1,6,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,0.6570356590331043,1.607536454901234,-0.9104006348203376
28-06-2023,17:06:00,18.53247655,73.83793941,1.0,6,"Mischief, Public Health, Safety, Hurt, Offences against the State, Elections & Authority, Of Abetment",2023-06-28 17:06:00,17,2,0,6,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High,0.407025167236918,-0.4632830755444529,-0.6260155203432219
01-07-2023,00:21:00,18.52331054,73.85354652,1.5,6,Unknown,2023-07-01 00:21:00,0,5,1,7,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,-1.7180640130306657,1.0898315722898122,-0.34163040586610627
07-07-2023,17:29:00,18.52395144,73.85541334,1.0,6,Theft,2023-07-07 17:29:00,17,4,0,7,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Low,0.407025167236918,0.5721266896783905,-0.6260155203432219
